,Season,Name,Transfer Sum,From,FromCountry,FromLanguage,FromLanguageFamily,To,ToCountry,ToLanguage,ToLanguageFamily
2058,Abgänge 20/21,Noha Sylvestre,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Chaux-de-Fonds,Switzerland,French,Romance
2059,Abgänge 20/21,Liridon Mulaj,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,SC Kriens,Switzerland,German,Germanic
2060,Abgänge 20/21,Samir Ramizi,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Winterthur,Switzerland,German,Germanic
2061,Abgänge 20/21,Gaëtan Karlen,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Sion,Switzerland,French,Romance
2062,Abgänge 20/21,Musa Araz,?,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Sion,Switzerland,French,Romance
2063,Abgänge 20/21,Yannis Tafer,-,Neuchâtel Xamax FCS,Switzerland,French,Romance,Vereinslos,Vereinslos,Vereinslos,Vereinslos
2064,Abgänge 20/21,Basil Sinzig,-,Neuchâtel Xamax FCS,Switzerland,French,Romance,Vereinslos,Vereinslos,Vereinslos,Vereinslos
2065,Abgänge 20/21,Diafra Sakho,-,Neuchâtel Xamax FCS,Switzerland,French,Romance,Vereinslos,Vereinslos,Vereinslos,Vereinslos
2066,Abgänge 20/21,Janick Kamber,-,Neuchâtel Xamax FCS,Switzerland,French,Romance,Vereinslos,Vereinslos,Vereinslos,Vereinslos
2067,Abgänge 20/21,Charles-André Doudin,-,Neuchâtel Xamax FCS,Switzerland,French,Romance,Vereinslos,Vereinslos,Vereinslos,Vereinslos
2068,Zugänge 19/20,Noha Sylvestre,ablösefrei,West Ham U23,England,English,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2069,Zugänge 19/20,Geoffroy Serey Dié,ablösefrei,FC Aarau,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2070,Zugänge 19/20,Musa Araz,ablösefrei,Konyaspor,Turkey,Turkish,Turkic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2071,Zugänge 19/20,Basil Sinzig,ablösefrei,FC Biel-Bienne,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2072,Zugänge 19/20,André Neitzke,ablösefrei,FC Sion,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2073,Zugänge 19/20,Dylan Dugourd,ablösefrei,Etoile Carouge,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2074,Zugänge 19/20,Taulant Seferi,Leihe,BSC Young Boys,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2075,Zugänge 19/20,Léo Seydoux,Leihe,BSC Young Boys,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2076,Zugänge 19/20,Maren Haile-Selassie,Leihe,FC Zürich,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2077,Zugänge 19/20,Freddy Mveng,?,FC Sion,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2078,Zugänge 19/20,Leroy Abanda,Leihe,AC Mailand U19,Italy,Italian,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2079,Zugänge 19/20,Diafra Sakho,-,Vereinslos,Vereinslos,Vereinslos,Vereinslos,Neuchâtel Xamax FCS,Switzerland,French,Romance
2080,Zugänge 19/20,Xavier Kouassi,-,Vereinslos,Vereinslos,Vereinslos,Vereinslos,Neuchâtel Xamax FCS,Switzerland,French,Romance
2081,Zugänge 19/20,Johan Djourou,-,Vereinslos,Vereinslos,Vereinslos,Vereinslos,Neuchâtel Xamax FCS,Switzerland,French,Romance
2082,Zugänge 19/20,Yannis Tafer,-,Vereinslos,Vereinslos,Vereinslos,Vereinslos,Neuchâtel Xamax FCS,Switzerland,French,Romance
2083,Abgänge 19/20,Pietro Di Nardo,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Yverdon-Sport,Switzerland,French,Romance
2084,Abgänge 19/20,William Le Pogam,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Stade-Lausanne,Switzerland,French,Romance
2085,Abgänge 19/20,Emmanuel Mast,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Solothurn,Switzerland,German,Germanic
2086,Abgänge 19/20,Kemal Ademi,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Basel,Switzerland,German,Germanic
2087,Abgänge 19/20,Maikel Santana,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,UD San Fernando,Spain,Spanish,Romance
2088,Abgänge 19/20,Mustafa Sejmenovic,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Yverdon-Sport,Switzerland,French,Romance
2089,Abgänge 19/20,Geoffrey Tréand,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Etoile Carouge,Switzerland,French,Romance
2090,Abgänge 19/20,Tunahan Cicek,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Vaduz,Switzerland,German,Germanic
2091,Abgänge 19/20,Dilan Qela,Leihe,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Bavois,Switzerland,French,Romance
2092,Abgänge 19/20,Noha Sylvestre,Leihe,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Biel-Bienne,Switzerland,German,Germanic
2093,Abgänge 19/20,Loïc Jacot,?,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Luzern,Switzerland,German,Germanic
2094,Abgänge 19/20,Frédéric Nimani,-,Neuchâtel Xamax FCS,Switzerland,French,Romance,Vereinslos,Vereinslos,Vereinslos,Vereinslos
2095,Abgänge 19/20,Max Veloso,-,Neuchâtel Xamax FCS,Switzerland,French,Romance,Vereinslos,Vereinslos,Vereinslos,Vereinslos
2096,Abgänge 19/20,Marcis Oss,Leih-Ende,Neuchâtel Xamax FCS,Switzerland,French,Romance,Spartaks,Russia,Russian,Slavic
2097,Abgänge 19/20,Arbnor Fejzulahi,-,Neuchâtel Xamax FCS,Switzerland,French,Romance,Vereinslos,Vereinslos,Vereinslos,Vereinslos
2098,Abgänge 19/20,Federico Nicastro,-,Neuchâtel Xamax FCS,Switzerland,French,Romance,Karriereende,Karriereende,Karriereende,Karriereende
2099,Zugänge 18/19,Marcis Oss,,Spartaks,Russia,Russian,Slavic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2100,Zugänge 18/19,Matthias Minder,ablösefrei,FC Winterthur,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2101,Zugänge 18/19,William Le Pogam,ablösefrei,Servette FC,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2102,Zugänge 18/19,Hamed Koné,ablösefrei,KF Feronikeli,Kosovo,Albanian,Albanian,Neuchâtel Xamax FCS,Switzerland,French,Romance
2103,Zugänge 18/19,Tunahan Cicek,ablösefrei,FC Schaffhausen,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2104,Zugänge 18/19,Maikel Santana,ablösefrei,UD San Fernando,Spain,Spanish,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2105,Zugänge 18/19,Kemal Ademi,ablösefrei,Hoffenheim II,Germany,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2106,Zugänge 18/19,Arbnor Fejzulahi,ablösefrei,FK Partizani,Albania,Albanian,Albanian,Neuchâtel Xamax FCS,Switzerland,French,Romance
2107,Zugänge 18/19,Geoffroy Serey Dié,Leihe,FC Basel,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2108,Zugänge 18/19,Afimico Pululu,Leihe,FC Basel,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2109,Zugänge 18/19,Jérémy Huyghebaert,Leihe,Royal Mouscron,Belgium,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2110,Zugänge 18/19,Charles Pickel,Leihe,Grasshoppers,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2111,Abgänge 18/19,Hamed Koné,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,KF Feronikeli,Kosovo,Albanian,Albanian
2112,Abgänge 18/19,Elvis Bratanovic,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Sursee,Switzerland,German,Germanic
2113,Abgänge 18/19,Bruno Mota,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,AOK Kerkyra,Greece,Greek,Hellenic
2114,Abgänge 18/19,Marco Delley,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Stade Nyonnais,Switzerland,French,Romance
2115,Abgänge 18/19,Safet Alic,Leihe,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Bavois,Switzerland,French,Romance
2116,Abgänge 18/19,Steve Lawson,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Livingston FC,Scotland,English,Germanic
2117,Abgänge 18/19,Tunahan Cicek,Leihe,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Schaffhausen,Switzerland,German,Germanic
2118,Abgänge 18/19,Liridon Mulaj,Leihe,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Winterthur,Switzerland,German,Germanic
2119,Abgänge 18/19,Loïc Jacot,Leihe,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Luzern,Switzerland,German,Germanic
2120,Abgänge 18/19,Léo Farine,?,Neuchâtel Xamax FCS,Switzerland,French,Romance,AC Bellinzona,Switzerland,Italian,Romance
2121,Abgänge 18/19,Astor Kilezi,-,Neuchâtel Xamax FCS,Switzerland,French,Romance,Vereinslos,Vereinslos,Vereinslos,Vereinslos
2122,Abgänge 18/19,Adrien Zbinden,-,Neuchâtel Xamax FCS,Switzerland,French,Romance,Xamax II,Switzerland,French,Romance
2123,Abgänge 18/19,Sonny Escolano,-,Neuchâtel Xamax FCS,Switzerland,French,Romance,Xamax II,Switzerland,French,Romance
2124,Zugänge 17/18,Geoffrey Tréand,200 Tsd. €,FC Aarau,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2125,Zugänge 17/18,Bruno Mota,ablösefrei,Athletico-PR,Brazil,Portuguese,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2126,Zugänge 17/18,Janick Kamber,ablösefrei,FC Wohlen,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2127,Zugänge 17/18,Arbenit Xhemajli,ablösefrei,FC Zürich U21,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2128,Zugänge 17/18,Steve Lawson,ablösefrei,Le Mont LS,France,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2129,Zugänge 17/18,Sonny Escolano,ablösefrei,FC Donneloye,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2130,Zugänge 17/18,Federico Nicastro,ablösefrei,FC Portalban,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2131,Zugänge 17/18,Marco Delley,?,Lausanne-Sport,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2132,Zugänge 17/18,Elvis Bratanovic,?,FC Sursee,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2133,Zugänge 17/18,Linus Obexer,Leihe,BSC Young Boys,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2134,Zugänge 17/18,Ambrosio Da Costa,Leihe,FC Sion U21,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2135,Abgänge 17/18,Matheus Leoni,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,PFC Beroe ,Bulgaria,Bulgarian,Slavic
2136,Abgänge 17/18,Dante Senger,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Losone,Switzerland,Italian,Romance
2137,Abgänge 17/18,Valmir Sallaj,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Bavois,Switzerland,French,Romance
2138,Abgänge 17/18,Azad Odabasi,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Stade Nyonnais,Switzerland,French,Romance
2139,Abgänge 17/18,Léo Farine,Leihe,Neuchâtel Xamax FCS,Switzerland,French,Romance,Chaux-de-Fonds,Switzerland,French,Romance
2140,Abgänge 17/18,Safet Alic,Leihe,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Bavois,Switzerland,French,Romance
2141,Abgänge 17/18,Michael Gonçalves,?,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Wil 1900,Switzerland,German,Germanic
2142,Abgänge 17/18,Pedro Teixeira,?,Neuchâtel Xamax FCS,Switzerland,French,Romance,BSC Young Boys,Switzerland,German,Germanic
2143,Abgänge 17/18,Sonny Escolano,Leihe,Neuchâtel Xamax FCS,Switzerland,French,Romance,Stade-Payerne,Switzerland,French,Romance
2144,Abgänge 17/18,Ambrosio Da Costa,Leih-Ende,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Sion U21,Switzerland,French,Romance
2145,Abgänge 17/18,Agonit Sallaj,-,Neuchâtel Xamax FCS,Switzerland,French,Romance,Vereinslos,Vereinslos,Vereinslos,Vereinslos
2146,Abgänge 17/18,Kiliann Witschi,-,Neuchâtel Xamax FCS,Switzerland,French,Romance,Karriereende,Karriereende,Karriereende,Karriereende
2147,Zugänge 16/17,Samir Ramizi,ablösefrei,FC Wohlen,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2148,Zugänge 16/17,Thibault Corbaz,ablösefrei,FC Biel-Bienne,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2149,Zugänge 16/17,Raphaël Nuzzolo,ablösefrei,BSC Young Boys,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2150,Zugänge 16/17,Gaëtan Karlen,ablösefrei,FC Biel-Bienne,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2151,Zugänge 16/17,Astor Kilezi,ablösefrei,FC Biel-Bienne,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2152,Zugänge 16/17,Azad Odabasi,ablösefrei,Etoile Carouge,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2153,Zugänge 16/17,Frédéric Nimani,ablösefrei,FC Fribourg,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2154,Zugänge 16/17,Léo Farine,ablösefrei,SR Delémont,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2155,Zugänge 16/17,Safet Alic,?,BEJUNE U18,Switzerland,Italian,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2156,Zugänge 16/17,Kwadwo Duah,Leihe,BSC Young Boys,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2157,Zugänge 16/17,Loïc Jacot,?,BEJUNE U18,Switzerland,Italian,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2158,Zugänge 16/17,Dilan Qela,?,BEJUNE U18,Switzerland,Italian,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2159,Zugänge 16/17,Michael Gonçalves,?,FC Wil 1900,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2160,Zugänge 16/17,Liridon Mulaj,?,BEJUNE U18,Switzerland,Italian,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2161,Zugänge 16/17,Bastien Oberli,Leih-Ende,SR Delémont,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2162,Zugänge 16/17,Igor Djuric,-,Vereinslos,Vereinslos,Vereinslos,Vereinslos,Neuchâtel Xamax FCS,Switzerland,French,Romance
2163,Zugänge 16/17,Matheus Leoni,-,Vereinslos,Vereinslos,Vereinslos,Vereinslos,Neuchâtel Xamax FCS,Switzerland,French,Romance
2164,Zugänge 16/17,Pedro Teixeira,-,BEJUNE U18,Switzerland,Italian,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2165,Abgänge 16/17,Cédric Zesiger,200 Tsd. €,Neuchâtel Xamax FCS,Switzerland,French,Romance,Grasshoppers,Switzerland,German,Germanic
2166,Abgänge 16/17,Jonathan Lara,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Chaux-de-Fonds,Switzerland,French,Romance
2167,Abgänge 16/17,Adriano De Pierro,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Yverdon-Sport,Switzerland,French,Romance
2168,Abgänge 16/17,Valérian Boillat,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Stade Nyonnais,Switzerland,French,Romance
2169,Abgänge 16/17,Julien Bize,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Fribourg,Switzerland,French,Romance
2170,Abgänge 16/17,Yassine El Allaoui,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Echallens,Switzerland,French,Romance
2171,Abgänge 16/17,Mael Erard,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Chaux-de-Fonds,Switzerland,French,Romance
2172,Abgänge 16/17,Angelo Meneses-Araujo,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Chaux-de-Fonds,Switzerland,French,Romance
2173,Abgänge 16/17,Thibaut de Coulon,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Yverdon-Sports FC II (U21),Switzerland,French,Romance
2174,Abgänge 16/17,Loic Chatton,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Solothurn,Switzerland,German,Germanic
2175,Abgänge 16/17,Mehdi Challandes,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Yverdon-Sport,Switzerland,French,Romance
2176,Abgänge 16/17,Andelko Savic,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Le Mont LS,France,French,Romance
2177,Abgänge 16/17,Freddy Mveng,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Sion,Switzerland,French,Romance
2178,Abgänge 16/17,Marco Delley,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Servette FC,Switzerland,French,Romance
2179,Abgänge 16/17,Adrien Zbinden,Leihe,Neuchâtel Xamax FCS,Switzerland,French,Romance,Chaux-de-Fonds,Switzerland,French,Romance
2180,Abgänge 16/17,Bastien Oberli,Leihe,Neuchâtel Xamax FCS,Switzerland,French,Romance,SR Delémont,Switzerland,French,Romance
2181,Abgänge 16/17,Astor Kilezi,Leihe,Neuchâtel Xamax FCS,Switzerland,French,Romance,Le Mont LS,France,French,Romance
2182,Abgänge 16/17,Mickaël Facchinetti,?,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Thun,Switzerland,German,Germanic
2183,Abgänge 16/17,Bastien Oberli,Leihe,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Bavois,Switzerland,French,Romance
2184,Abgänge 16/17,Yanique Edoh,-,Neuchâtel Xamax FCS,Switzerland,French,Romance,Vereinslos,Vereinslos,Vereinslos,Vereinslos
2185,Zugänge 15/16,Adrien Zbinden,ablösefrei,SR Delémont,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2186,Zugänge 15/16,Andelko Savic,ablösefrei,Sampdoria,Italy,Italian,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2187,Zugänge 15/16,Florian Berisha,ablösefrei,FC Aarau,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2188,Zugänge 15/16,Dante Senger,ablösefrei,FC Aarau,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2189,Zugänge 15/16,Mustafa Sejmenovic,ablösefrei,FC Biel-Bienne,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2190,Zugänge 15/16,Chadrac Akolo,Leihe,FC Sion,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2191,Zugänge 15/16,Angelo Meneses-Araujo,?,Xamax Jugend,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2192,Zugänge 15/16,Emmanuel Mast,?,Xamax Jugend,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2193,Zugänge 15/16,Samuel Afum,Leihe,BSC Young Boys,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2194,Zugänge 15/16,Mickaël Facchinetti,?,FC St. Gallen,Switzerland,German,Germanic,Neuchâtel Xamax FCS,Switzerland,French,Romance
2195,Zugänge 15/16,Yanique Edoh,?,Xamax Jugend,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2196,Zugänge 15/16,Cédric Zesiger,?,Xamax Jugend,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2197,Zugänge 15/16,Max Veloso,?,FC Sion U21,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
2198,Zugänge 15/16,Adriano De Pierro,-,Vereinslos,Vereinslos,Vereinslos,Vereinslos,Neuchâtel Xamax FCS,Switzerland,French,Romance
2199,Abgänge 15/16,David Sauget,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,SR Delémont,Switzerland,French,Romance
2200,Abgänge 15/16,Florian Berisha,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Servette FC,Switzerland,French,Romance
2201,Abgänge 15/16,Hervé Epitaux,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Chaux-de-Fonds,Switzerland,French,Romance
2202,Abgänge 15/16,Luther-King Adjei,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,SC Düdingen,Switzerland,German,Germanic
2203,Abgänge 15/16,Jonathan Lara,Leihe,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Colombier,Switzerland,French,Romance
2204,Abgänge 15/16,Fabio Lo Vacco,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,Chaux-de-Fonds,Switzerland,French,Romance
2205,Abgänge 15/16,Jérôme Schneider,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Colombier,Switzerland,French,Romance
2206,Abgänge 15/16,Michaël Rodriguez,ablösefrei,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Black Stars,Switzerland,German,Germanic
2207,Abgänge 15/16,Julien Bize,Leihe,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Fribourg,Switzerland,French,Romance
2208,Abgänge 15/16,Yanique Edoh,Leihe,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Dietikon,Switzerland,German,Germanic
2209,Abgänge 15/16,Mael Erard,Leihe,Neuchâtel Xamax FCS,Switzerland,French,Romance,FC Colombier,Switzerland,French,Romance
2210,Abgänge 15/16,Yassine El Allaoui,Leihe,Neuchâtel Xamax FCS,Switzerland,French,Romance,Yverdon-Sport,Switzerland,French,Romance
2211,Abgänge 15/16,Emmanuel Mast,Leihe,Neuchâtel Xamax FCS,Switzerland,French,Romance,SR Delémont,Switzerland,French,Romance
2212,Zugänge 14/15,Marco Delley,ablösefrei,Etoile Carouge,Switzerland,French,Romance,Neuchâtel Xamax FCS,Switzerland,French,Romance
